FID,yr,mo,dy,date,time,tz,st,stf,mag,inj,fat,loss,closs,slon,slat,elon,elat,len,wid,kind,stroke
0,2000,2,24,2/24/2000,20:13:00,3,TX,48,1,0,0,0.09,0,-100.13,36.33,-99.83,36.67,27,150,Tornado,#0000FF
1,2000,2,24,2/24/2000,20:13:00,3,TX,48,1,0,0,0.09,0,-100.13,36.33,-99.83,36.67,27,150,Tornado,#0000FF
2,2000,2,24,2/24/2000,20:13:00,3,TX,48,1,0,0,0.09,0,-100.13,36.33,-99.83,36.67,27,150,Tornado,#0000FF
3,2000,2,24,2/24/2000,20:13:00,3,TX,48,1,0,0,0.09,0,-100.13,36.33,-99.83,36.67,27,150,Tornado,#0000FF
4,2000,2,24,2/24/2000,20:13:00,3,TX,48,1,0,0,0.09,0,-100.13,36.33,-99.83,36.67,27,150,Tornado,#0000FF
5,2000,2,24,2/24/2000,20:13:00,3,TX,48,1,0,0,0.09,0,-100.13,36.33,-99.83,36.67,27,150,Tornado,#0000FF
6,2000,2,24,2/24/2000,20:13:00,3,TX,48,1,0,0,0.09,0,-100.13,36.33,-99.83,36.67,27,150,Tornado,#0000FF
7,2000,2,24,2/24/2000,20:13:00,3,TX,48,1,0,0,0.09,0,-100.13,36.33,-99.83,36.67,27,150,Tornado,#0000FF
8,2000,2,24,2/24/2000,20:13:00,3,TX,48,1,0,0,0.09,0,-100.13,36.33,-99.83,36.67,27,150,Tornado,#0000FF
9,2000,2,24,2/24/2000,20:13:00,3,TX,48,1,0,0,0.09,0,-100.13,36.33,-99.83,36.67,27,150,Tornado,#0000FF
10,2000,2,24,2/24/2000,20:13:00,3,TX,48,1,0,0,0.09,0,-100.13,36.33,-99.83,36.67,27,150,Tornado,#0000FF
11,2000,2,24,2/24/2000,20:13:00,3,TX,48,1,0,0,0.09,0,-100.13,36.33,-99.83,36.67,27,150,Tornado,#0000FF
12,2000,2,24,2/24/2000,20:13:00,3,TX,48,1,0,0,0.09,0,-100.13,36.33,-99.83,36.67,27,150,Tornado,#0000FF
13,2000,3,2,3/2/2000,2:07:00,3,TX,48,1,0,0,0,0,-102.07,32.63,-102.08,32.73,2,200,Tornado,#0000FF
14,2000,3,2,3/2/2000,2:07:00,3,TX,48,1,0,0,0,0,-102.07,32.63,-102.08,32.73,2,200,Tornado,#0000FF
15,2000,3,10,3/10/2000,19:55:00,3,TX,48,3,2,0,1,0,-96.68,30.42,-96.35,30.4,21,800,Tornado,#FFAA00
16,2000,3,10,3/10/2000,19:55:00,3,TX,48,3,2,0,1,0,-96.68,30.42,-96.35,30.4,21,800,Tornado,#FFAA00
17,2000,3,10,3/10/2000,19:55:00,3,TX,48,3,2,0,1,0,-96.68,30.42,-96.35,30.4,21,800,Tornado,#FFAA00
18,2000,3,10,3/10/2000,19:55:00,3,TX,48,3,2,0,1,0,-96.68,30.42,-96.35,30.4,21,800,Tornado,#FFAA00
19,2000,3,10,3/10/2000,19:55:00,3,TX,48,3,2,0,1,0,-96.68,30.42,-96.35,30.4,21,800,Tornado,#FFAA00
20,2000,3,10,3/10/2000,19:55:00,3,TX,48,3,2,0,1,0,-96.68,30.42,-96.35,30.4,21,800,Tornado,#FFAA00
21,2000,3,10,3/10/2000,19:55:00,3,TX,48,3,2,0,1,0,-96.68,30.42,-96.35,30.4,21,800,Tornado,#FFAA00
22,2000,3,10,3/10/2000,19:55:00,3,TX,48,3,2,0,1,0,-96.68,30.42,-96.35,30.4,21,800,Tornado,#FFAA00
23,2000,3,10,3/10/2000,19:55:00,3,TX,48,3,2,0,1,0,-96.68,30.42,-96.35,30.4,21,800,Tornado,#FFAA00
24,2000,3,22,3/22/2000,18:25:00,3,TX,48,0,0,0,0,0,-101.02,32.4,-100.88,32.48,4,250,Tornado,#888888
25,2000,3,22,3/22/2000,18:25:00,3,TX,48,0,0,0,0,0,-101.02,32.4,-100.88,32.48,4,250,Tornado,#888888
26,2000,3,22,3/22/2000,18:25:00,3,TX,48,0,0,0,0,0,-101.02,32.4,-100.88,32.48,4,250,Tornado,#888888
27,2000,3,22,3/22/2000,18:25:00,3,TX,48,0,0,0,0,0,-101.02,32.4,-100.88,32.48,4,250,Tornado,#888888
28,2000,3,22,3/22/2000,19:05:00,3,TX,48,0,0,0,0,0,-101.13,32.12,-101.02,32.15,2,200,Tornado,#888888
29,2000,3,22,3/22/2000,19:05:00,3,TX,48,0,0,0,0,0,-101.13,32.12,-101.02,32.15,2,200,Tornado,#888888
30,2000,3,22,3/22/2000,19:05:00,3,TX,48,0,0,0,0,0,-101.13,32.12,-101.02,32.15,2,200,Tornado,#888888
31,2000,3,22,3/22/2000,19:25:00,3,TX,48,0,0,0,0,0,-101.62,31.77,-101.57,31.82,5,150,Tornado,#888888
32,2000,3,22,3/22/2000,19:25:00,3,TX,48,0,0,0,0,0,-101.62,31.77,-101.57,31.82,5,150,Tornado,#888888
33,2000,3,22,3/22/2000,22:25:00,3,TX,48,1,0,0,0,0,-101.68,31.23,-101.63,31.37,10,200,Tornado,#0000FF
34,2000,3,22,3/22/2000,22:25:00,3,TX,48,1,0,0,0,0,-101.68,31.23,-101.63,31.37,10,200,Tornado,#0000FF
35,2000,3,22,3/22/2000,22:25:00,3,TX,48,1,0,0,0,0,-101.68,31.23,-101.63,31.37,10,200,Tornado,#0000FF
36,2000,3,22,3/22/2000,22:25:00,3,TX,48,1,0,0,0,0,-101.68,31.23,-101.63,31.37,10,200,Tornado,#0000FF
37,2000,3,22,3/22/2000,22:55:00,3,TX,48,2,5,0,0.24,0,-101.58,31.57,-101.42,31.7,12,300,Tornado,#008000
38,2000,3,22,3/22/2000,22:55:00,3,TX,48,2,5,0,0.24,0,-101.58,31.57,-101.42,31.7,12,300,Tornado,#008000
39,2000,3,22,3/22/2000,22:55:00,3,TX,48,2,5,0,0.24,0,-101.58,31.57,-101.42,31.7,12,300,Tornado,#008000
40,2000,3,22,3/22/2000,22:55:00,3,TX,48,2,5,0,0.24,0,-101.58,31.57,-101.42,31.7,12,300,Tornado,#008000
41,2000,3,22,3/22/2000,22:55:00,3,TX,48,2,5,0,0.24,0,-101.58,31.57,-101.42,31.7,12,300,Tornado,#008000
42,2000,3,22,3/22/2000,22:55:00,3,TX,48,2,5,0,0.24,0,-101.58,31.57,-101.42,31.7,12,300,Tornado,#008000
43,2000,3,26,3/26/2000,21:28:00,3,TX,48,1,0,0,0.002,0,-94.78,33.63,-94.72,33.58,4.8,20,Tornado,#0000FF
44,2000,3,26,3/26/2000,21:28:00,3,TX,48,1,0,0,0.002,0,-94.78,33.63,-94.72,33.58,4.8,20,Tornado,#0000FF
45,2000,3,26,3/26/2000,21:53:00,3,TX,48,0,0,0,0,0,-94.45,33.25,-94.38,33.13,1.8,20,Tornado,#888888
46,2000,3,26,3/26/2000,21:53:00,3,TX,48,0,0,0,0,0,-94.45,33.25,-94.38,33.13,1.8,20,Tornado,#888888
47,2000,3,26,3/26/2000,21:53:00,3,TX,48,0,0,0,0,0,-94.45,33.25,-94.38,33.13,1.8,20,Tornado,#888888
48,2000,3,26,3/26/2000,21:53:00,3,TX,48,0,0,0,0,0,-94.45,33.25,-94.38,33.13,1.8,20,Tornado,#888888
49,2000,3,28,3/28/2000,19:05:00,3,TX,48,3,0,0,0,0,-97.12,32.73,-96.98,32.75,8,300,Tornado,#FFAA00
50,2000,3,28,3/28/2000,19:05:00,3,TX,48,3,0,0,0,0,-97.12,32.73,-96.98,32.75,8,300,Tornado,#FFAA00
51,2000,3,28,3/28/2000,19:05:00,3,TX,48,3,0,0,0,0,-97.12,32.73,-96.98,32.75,8,300,Tornado,#FFAA00
52,2000,3,28,3/28/2000,19:05:00,3,TX,48,3,0,0,0,0,-97.12,32.73,-96.98,32.75,8,300,Tornado,#FFAA00
53,2000,4,23,4/23/2000,13:41:00,3,TX,48,2,0,0,0,0,-95.27,33.83,-95.05,33.88,12.5,70,Tornado,#008000
54,2000,4,23,4/23/2000,13:41:00,3,TX,48,2,0,0,0,0,-95.27,33.83,-95.05,33.88,12.5,70,Tornado,#008000
55,2000,4,23,4/23/2000,13:41:00,3,TX,48,2,0,0,0,0,-95.27,33.83,-95.05,33.88,12.5,70,Tornado,#008000
56,2000,4,23,4/23/2000,13:41:00,3,TX,48,2,0,0,0,0,-95.27,33.83,-95.05,33.88,12.5,70,Tornado,#008000
57,2000,4,23,4/23/2000,13:41:00,3,TX,48,2,0,0,0,0,-95.27,33.83,-95.05,33.88,12.5,70,Tornado,#008000
58,2000,4,23,4/23/2000,13:41:00,3,TX,48,2,0,0,0,0,-95.27,33.83,-95.05,33.88,12.5,70,Tornado,#008000
59,2000,4,23,4/23/2000,14:53:00,3,TX,48,2,0,0,0.17,0,-94.93,33.17,-94.65,33.25,16.8,150,Tornado,#008000
60,2000,4,23,4/23/2000,14:53:00,3,TX,48,2,0,0,0.17,0,-94.93,33.17,-94.65,33.25,16.8,150,Tornado,#008000
61,2000,4,23,4/23/2000,14:53:00,3,TX,48,2,0,0,0.17,0,-94.93,33.17,-94.65,33.25,16.8,150,Tornado,#008000
62,2000,4,23,4/23/2000,14:53:00,3,TX,48,2,0,0,0.17,0,-94.93,33.17,-94.65,33.25,16.8,150,Tornado,#008000
63,2000,4,23,4/23/2000,14:53:00,3,TX,48,2,0,0,0.17,0,-94.93,33.17,-94.65,33.25,16.8,150,Tornado,#008000
64,2000,4,23,4/23/2000,14:53:00,3,TX,48,2,0,0,0.17,0,-94.93,33.17,-94.65,33.25,16.8,150,Tornado,#008000
65,2000,4,23,4/23/2000,14:53:00,3,TX,48,2,0,0,0.17,0,-94.93,33.17,-94.65,33.25,16.8,150,Tornado,#008000
66,2000,4,23,4/23/2000,14:53:00,3,TX,48,2,0,0,0.17,0,-94.93,33.17,-94.65,33.25,16.8,150,Tornado,#008000
67,2000,4,23,4/23/2000,15:10:00,3,TX,48,2,0,0,0.01,0,-94.75,33.08,-94.55,33.08,7,180,Tornado,#008000
68,2000,4,23,4/23/2000,15:10:00,3,TX,48,2,0,0,0.01,0,-94.75,33.08,-94.55,33.08,7,180,Tornado,#008000
69,2000,4,23,4/23/2000,15:10:00,3,TX,48,2,0,0,0.01,0,-94.75,33.08,-94.55,33.08,7,180,Tornado,#008000
70,2000,4,23,4/23/2000,15:10:00,3,TX,48,2,0,0,0.01,0,-94.75,33.08,-94.55,33.08,7,180,Tornado,#008000
71,2000,4,23,4/23/2000,15:10:00,3,TX,48,2,0,0,0.01,0,-94.75,33.08,-94.55,33.08,7,180,Tornado,#008000
72,2000,4,23,4/23/2000,15:22:00,3,TX,48,2,0,0,0,0,-94.6,33.07,-94.4,33.07,11.8,150,Tornado,#008000
73,2000,4,23,4/23/2000,15:22:00,3,TX,48,2,0,0,0,0,-94.6,33.07,-94.4,33.07,11.8,150,Tornado,#008000
74,2000,4,23,4/23/2000,15:22:00,3,TX,48,2,0,0,0,0,-94.6,33.07,-94.4,33.07,11.8,150,Tornado,#008000
75,2000,4,23,4/23/2000,15:22:00,3,TX,48,2,0,0,0,0,-94.6,33.07,-94.4,33.07,11.8,150,Tornado,#008000
76,2000,4,23,4/23/2000,15:22:00,3,TX,48,2,0,0,0,0,-94.6,33.07,-94.4,33.07,11.8,150,Tornado,#008000
77,2000,4,23,4/23/2000,15:34:00,3,TX,48,1,0,0,0,0,-94.57,32.5,-94.5,32.52,4.5,100,Tornado,#0000FF
78,2000,4,23,4/23/2000,15:34:00,3,TX,48,1,0,0,0,0,-94.57,32.5,-94.5,32.52,4.5,100,Tornado,#0000FF
79,2000,4,23,4/23/2000,15:39:00,3,TX,48,2,0,0,8,0,-94.5,32.47,-94.4,32.52,10.6,150,Tornado,#008000
80,2000,4,23,4/23/2000,15:39:00,3,TX,48,2,0,0,8,0,-94.5,32.47,-94.4,32.52,10.6,150,Tornado,#008000
81,2000,4,23,4/23/2000,15:39:00,3,TX,48,2,0,0,8,0,-94.5,32.47,-94.4,32.52,10.6,150,Tornado,#008000
82,2000,4,23,4/23/2000,15:56:00,3,TX,48,2,0,0,0.25,0,-94.43,33.2,-94.23,33.2,14,150,Tornado,#008000
83,2000,4,23,4/23/2000,15:56:00,3,TX,48,2,0,0,0.25,0,-94.43,33.2,-94.23,33.2,14,150,Tornado,#008000
84,2000,4,23,4/23/2000,15:56:00,3,TX,48,2,0,0,0.25,0,-94.43,33.2,-94.23,33.2,14,150,Tornado,#008000
85,2000,4,23,4/23/2000,15:56:00,3,TX,48,2,0,0,0.25,0,-94.43,33.2,-94.23,33.2,14,150,Tornado,#008000
86,2000,4,23,4/23/2000,15:56:00,3,TX,48,2,0,0,0.25,0,-94.43,33.2,-94.23,33.2,14,150,Tornado,#008000
87,2000,4,23,4/23/2000,15:58:00,3,TX,48,1,0,0,0,0,-94.4,32.97,-94.25,32.93,12.5,70,Tornado,#0000FF
88,2000,4,23,4/23/2000,15:58:00,3,TX,48,1,0,0,0,0,-94.4,32.97,-94.25,32.93,12.5,70,Tornado,#0000FF
89,2000,4,23,4/23/2000,15:58:00,3,TX,48,1,0,0,0,0,-94.4,32.97,-94.25,32.93,12.5,70,Tornado,#0000FF
90,2000,4,23,4/23/2000,15:58:00,3,TX,48,1,0,0,0,0,-94.4,32.97,-94.25,32.93,12.5,70,Tornado,#0000FF
91,2000,4,23,4/23/2000,15:58:00,3,TX,48,3,0,0,0.17,0,-94.38,33.05,-94.07,33.07,16,880,Tornado,#FFAA00
92,2000,4,23,4/23/2000,15:58:00,3,TX,48,3,0,0,0.17,0,-94.38,33.05,-94.07,33.07,16,880,Tornado,#FFAA00
93,2000,4,23,4/23/2000,15:58:00,3,TX,48,3,0,0,0.17,0,-94.38,33.05,-94.07,33.07,16,880,Tornado,#FFAA00
94,2000,4,23,4/23/2000,15:58:00,3,TX,48,3,0,0,0.17,0,-94.38,33.05,-94.07,33.07,16,880,Tornado,#FFAA00
95,2000,4,23,4/23/2000,15:58:00,3,TX,48,3,0,0,0.17,0,-94.38,33.05,-94.07,33.07,16,880,Tornado,#FFAA00
96,2000,4,23,4/23/2000,15:58:00,3,TX,48,3,0,0,0.17,0,-94.38,33.05,-94.07,33.07,16,880,Tornado,#FFAA00
97,2000,4,23,4/23/2000,15:58:00,3,TX,48,3,0,0,0.17,0,-94.38,33.05,-94.07,33.07,16,880,Tornado,#FFAA00
98,2000,4,23,4/23/2000,15:58:00,3,TX,48,3,0,0,0.17,0,-94.38,33.05,-94.07,33.07,16,880,Tornado,#FFAA00
99,2000,4,23,4/23/2000,15:58:00,3,TX,48,3,0,0,0.17,0,-94.38,33.05,-94.07,33.07,16,880,Tornado,#FFAA00
100,2000,4,23,4/23/2000,16:02:00,3,TX,48,2,0,0,0,0,-94.33,32.52,-94.15,32.38,17,100,Tornado,#008000
101,2000,4,23,4/23/2000,16:02:00,3,TX,48,2,0,0,0,0,-94.33,32.52,-94.15,32.38,17,100,Tornado,#008000
102,2000,4,23,4/23/2000,16:02:00,3,TX,48,2,0,0,0,0,-94.33,32.52,-94.15,32.38,17,100,Tornado,#008000
103,2000,4,23,4/23/2000,16:02:00,3,TX,48,2,0,0,0,0,-94.33,32.52,-94.15,32.38,17,100,Tornado,#008000
104,2000,4,23,4/23/2000,16:02:00,3,TX,48,2,0,0,0,0,-94.33,32.52,-94.15,32.38,17,100,Tornado,#008000
105,2000,4,23,4/23/2000,16:02:00,3,TX,48,2,0,0,0,0,-94.33,32.52,-94.15,32.38,17,100,Tornado,#008000
106,2000,4,23,4/23/2000,16:30:00,3,TX,48,1,0,0,0,0,-94.2,32.5,-94.13,32.5,5,100,Tornado,#0000FF
107,2000,4,23,4/23/2000,16:30:00,3,TX,48,1,0,0,0,0,-94.2,32.5,-94.13,32.5,5,100,Tornado,#0000FF
108,2000,4,23,4/23/2000,16:51:00,3,TX,48,1,0,0,0,0,-94.55,32.15,-94.43,32.18,7,50,Tornado,#0000FF
109,2000,4,23,4/23/2000,16:51:00,3,TX,48,1,0,0,0,0,-94.55,32.15,-94.43,32.18,7,50,Tornado,#0000FF
110,2000,4,23,4/23/2000,16:51:00,3,TX,48,1,0,0,0,0,-94.55,32.15,-94.43,32.18,7,50,Tornado,#0000FF
111,2000,4,30,4/30/2000,15:27:00,3,TX,48,0,0,0,0,0,-99.68,33.98,-99.65,34,2,50,Tornado,#888888
112,2000,4,30,4/30/2000,16:09:00,3,TX,48,1,0,0,0.05,0,-99.08,33.27,-99.02,33.28,4,500,Tornado,#0000FF
113,2000,4,30,4/30/2000,16:30:00,3,TX,48,1,0,0,0.05,0,-99.12,34.12,-99.07,34.13,2,70,Tornado,#0000FF
114,2000,5,3,5/3/2000,17:25:00,3,TX,48,1,0,0,0,0,-94.18,31.87,-93.95,31.87,14,40,Tornado,#0000FF
115,2000,5,3,5/3/2000,17:25:00,3,TX,48,1,0,0,0,0,-94.18,31.87,-93.95,31.87,14,40,Tornado,#0000FF
116,2000,5,3,5/3/2000,17:25:00,3,TX,48,1,0,0,0,0,-94.18,31.87,-93.95,31.87,14,40,Tornado,#0000FF
117,2000,5,3,5/3/2000,17:25:00,3,TX,48,1,0,0,0,0,-94.18,31.87,-93.95,31.87,14,40,Tornado,#0000FF
118,2000,5,3,5/3/2000,17:25:00,3,TX,48,1,0,0,0,0,-94.18,31.87,-93.95,31.87,14,40,Tornado,#0000FF
119,2000,5,3,5/3/2000,17:25:00,3,TX,48,1,0,0,0,0,-94.18,31.87,-93.95,31.87,14,40,Tornado,#0000FF
120,2000,5,19,5/19/2000,18:40:00,3,TX,48,0,0,0,0.03,0,-98.82,29.32,-98.73,29.37,3,100,Tornado,#888888
121,2000,5,19,5/19/2000,18:40:00,3,TX,48,0,0,0,0.03,0,-98.82,29.32,-98.73,29.37,3,100,Tornado,#888888
122,2000,5,19,5/19/2000,18:40:00,3,TX,48,0,0,0,0.03,0,-98.82,29.32,-98.73,29.37,3,100,Tornado,#888888
123,2000,6,25,6/25/2000,15:53:00,3,TX,48,0,0,0,0,0,-101.38,35.62,-101.27,35.58,1.5,20,Tornado,#888888
124,2000,6,25,6/25/2000,15:53:00,3,TX,48,0,0,0,0,0,-101.38,35.62,-101.27,35.58,1.5,20,Tornado,#888888
125,2000,6,25,6/25/2000,15:53:00,3,TX,48,0,0,0,0,0,-101.38,35.62,-101.27,35.58,1.5,20,Tornado,#888888
126,2000,7,13,7/13/2000,12:00:00,3,TX,48,1,0,0,0,0,-95.25,33,-95.22,33.02,0.7,50,Tornado,#0000FF
127,2000,10,22,10/22/2000,11:40:00,3,TX,48,0,0,0,0.03,0,-98.55,32.23,-98.53,32.27,2.5,20,Tornado,#888888
128,2000,10,23,10/23/2000,13:10:00,3,TX,48,0,0,0,0.01,0,-101.75,35.15,-101.73,35.27,0.4,50,Tornado,#888888
129,2000,10,23,10/23/2000,13:10:00,3,TX,48,0,0,0,0.01,0,-101.75,35.15,-101.73,35.27,0.4,50,Tornado,#888888
130,2000,10,23,10/23/2000,13:10:00,3,TX,48,0,0,0,0.01,0,-101.75,35.15,-101.73,35.27,0.4,50,Tornado,#888888
131,2000,12,26,12/26/2000,14:30:00,3,TX,48,0,0,0,0,0,-97.67,27.67,-97.63,27.73,5.4,10,Tornado,#888888
132,2000,12,26,12/26/2000,14:30:00,3,TX,48,0,0,0,0,0,-97.67,27.67,-97.63,27.73,5.4,10,Tornado,#888888
133,2001,3,12,3/12/2001,3:36:00,3,TX,48,1,0,0,305,0,-94.67,32.25,-94.42,32.33,15.8,300,Tornado,#0000FF
134,2001,3,12,3/12/2001,3:36:00,3,TX,48,1,0,0,305,0,-94.67,32.25,-94.42,32.33,15.8,300,Tornado,#0000FF
135,2001,3,12,3/12/2001,3:36:00,3,TX,48,1,0,0,305,0,-94.67,32.25,-94.42,32.33,15.8,300,Tornado,#0000FF
136,2001,3,12,3/12/2001,3:36:00,3,TX,48,1,0,0,305,0,-94.67,32.25,-94.42,32.33,15.8,300,Tornado,#0000FF
137,2001,3,12,3/12/2001,3:36:00,3,TX,48,1,0,0,305,0,-94.67,32.25,-94.42,32.33,15.8,300,Tornado,#0000FF
138,2001,3,12,3/12/2001,3:36:00,3,TX,48,1,0,0,305,0,-94.67,32.25,-94.42,32.33,15.8,300,Tornado,#0000FF
139,2001,3,12,3/12/2001,3:36:00,3,TX,48,1,0,0,305,0,-94.67,32.25,-94.42,32.33,15.8,300,Tornado,#0000FF
140,2001,4,6,4/6/2001,17:00:00,3,TX,48,1,0,0,0.5,0,-100.87,36.35,-100.75,36.4,10,100,Tornado,#0000FF
141,2001,4,6,4/6/2001,17:00:00,3,TX,48,1,0,0,0.5,0,-100.87,36.35,-100.75,36.4,10,100,Tornado,#0000FF
142,2001,4,6,4/6/2001,17:00:00,3,TX,48,1,0,0,0.5,0,-100.87,36.35,-100.75,36.4,10,100,Tornado,#0000FF
143,2001,4,10,4/10/2001,22:06:00,3,TX,48,2,2,0,0.75,0,-101.2,36.13,-101.18,36.18,4,200,Tornado,#008000
144,2001,4,10,4/10/2001,23:17:00,3,TX,48,2,0,0,0.15,0,-100.27,35.38,-100.23,35.43,6,200,Tornado,#008000
145,2001,4,10,4/10/2001,23:46:00,3,TX,48,1,0,0,0.15,0,-98.53,33.85,-98.48,33.9,4.5,100,Tornado,#0000FF
146,2001,4,10,4/10/2001,23:46:00,3,TX,48,1,0,0,0.15,0,-98.53,33.85,-98.48,33.9,4.5,100,Tornado,#0000FF
147,2001,4,11,4/11/2001,1:47:00,3,TX,48,1,0,0,0.01,0,-97.3,33.48,-97.25,33.55,5.5,50,Tornado,#0000FF
148,2001,4,11,4/11/2001,1:47:00,3,TX,48,1,0,0,0.01,0,-97.3,33.48,-97.25,33.55,5.5,50,Tornado,#0000FF
149,2001,4,11,4/11/2001,2:34:00,3,TX,48,1,0,0,0.01,0,-97.47,33.58,-97.32,33.65,7.8,100,Tornado,#0000FF
150,2001,4,11,4/11/2001,2:34:00,3,TX,48,1,0,0,0.01,0,-97.47,33.58,-97.32,33.65,7.8,100,Tornado,#0000FF
151,2001,4,11,4/11/2001,2:34:00,3,TX,48,1,0,0,0.01,0,-97.47,33.58,-97.32,33.65,7.8,100,Tornado,#0000FF
152,2001,4,11,4/11/2001,2:34:00,3,TX,48,1,0,0,0.01,0,-97.47,33.58,-97.32,33.65,7.8,100,Tornado,#0000FF
153,2001,4,11,4/11/2001,2:55:00,3,TX,48,1,0,0,0.02,0,-97.2,33.67,-97.02,33.87,19,150,Tornado,#0000FF
154,2001,4,11,4/11/2001,2:55:00,3,TX,48,1,0,0,0.02,0,-97.2,33.67,-97.02,33.87,19,150,Tornado,#0000FF
155,2001,4,11,4/11/2001,2:55:00,3,TX,48,1,0,0,0.02,0,-97.2,33.67,-97.02,33.87,19,150,Tornado,#0000FF
156,2001,4,11,4/11/2001,2:55:00,3,TX,48,1,0,0,0.02,0,-97.2,33.67,-97.02,33.87,19,150,Tornado,#0000FF
157,2001,4,11,4/11/2001,2:55:00,3,TX,48,1,0,0,0.02,0,-97.2,33.67,-97.02,33.87,19,150,Tornado,#0000FF
158,2001,4,11,4/11/2001,2:55:00,3,TX,48,1,0,0,0.02,0,-97.2,33.67,-97.02,33.87,19,150,Tornado,#0000FF
159,2001,4,11,4/11/2001,2:55:00,3,TX,48,1,0,0,0.02,0,-97.2,33.67,-97.02,33.87,19,150,Tornado,#0000FF
160,2001,5,4,5/4/2001,20:43:00,3,TX,48,1,2,0,5,0,-97.13,32.57,-96.98,32.75,8,150,Tornado,#0000FF
161,2001,5,4,5/4/2001,20:43:00,3,TX,48,1,2,0,5,0,-97.13,32.57,-96.98,32.75,8,150,Tornado,#0000FF
162,2001,5,4,5/4/2001,20:43:00,3,TX,48,1,2,0,5,0,-97.13,32.57,-96.98,32.75,8,150,Tornado,#0000FF
163,2001,5,4,5/4/2001,20:43:00,3,TX,48,1,2,0,5,0,-97.13,32.57,-96.98,32.75,8,150,Tornado,#0000FF
164,2001,5,4,5/4/2001,20:43:00,3,TX,48,1,2,0,5,0,-97.13,32.57,-96.98,32.75,8,150,Tornado,#0000FF
165,2001,5,4,5/4/2001,20:43:00,3,TX,48,1,2,0,5,0,-97.13,32.57,-96.98,32.75,8,150,Tornado,#0000FF
166,2001,5,4,5/4/2001,20:45:00,3,TX,48,1,1,0,0.1,0,-97.2,32.38,-97.17,32.4,2.8,50,Tornado,#0000FF
167,2001,5,29,5/29/2001,18:15:00,3,TX,48,3,0,0,0.25,0,-101.38,35.4,-101.22,35.43,10,440,Tornado,#FFAA00
168,2001,5,29,5/29/2001,18:15:00,3,TX,48,3,0,0,0.25,0,-101.38,35.4,-101.22,35.43,10,440,Tornado,#FFAA00
169,2001,5,29,5/29/2001,18:15:00,3,TX,48,3,0,0,0.25,0,-101.38,35.4,-101.22,35.43,10,440,Tornado,#FFAA00
170,2001,5,29,5/29/2001,18:15:00,3,TX,48,3,0,0,0.25,0,-101.38,35.4,-101.22,35.43,10,440,Tornado,#FFAA00
171,2001,5,29,5/29/2001,21:21:00,3,TX,48,1,1,0,0.06,0,-99.68,34.32,-99.53,34.23,8,660,Tornado,#0000FF
172,2001,5,29,5/29/2001,21:21:00,3,TX,48,1,1,0,0.06,0,-99.68,34.32,-99.53,34.23,8,660,Tornado,#0000FF
173,2001,5,29,5/29/2001,21:21:00,3,TX,48,1,1,0,0.06,0,-99.68,34.32,-99.53,34.23,8,660,Tornado,#0000FF
174,2001,5,29,5/29/2001,21:21:00,3,TX,48,1,1,0,0.06,0,-99.68,34.32,-99.53,34.23,8,660,Tornado,#0000FF
175,2001,5,29,5/29/2001,21:21:00,3,TX,48,1,1,0,0.06,0,-99.68,34.32,-99.53,34.23,8,660,Tornado,#0000FF
176,2001,10,12,10/12/2001,18:50:00,3,TX,48,2,1,0,0.2,0,-97.65,33.15,-97.6,33.15,2.5,440,Tornado,#008000
177,2001,10,12,10/12/2001,19:00:00,3,TX,48,2,1,0,0.75,0,-97.6,33.23,-97.53,33.3,9,590,Tornado,#008000
178,2001,10,12,10/12/2001,19:00:00,3,TX,48,2,1,0,0.75,0,-97.6,33.23,-97.53,33.3,9,590,Tornado,#008000
179,2001,10,12,10/12/2001,19:54:00,3,TX,48,1,0,0,0.03,0,-97.55,31.6,-97.53,31.65,1.5,75,Tornado,#0000FF
180,2001,10,12,10/12/2001,20:57:00,3,TX,48,2,0,0,0.5,0,-97.17,31.75,-97.08,31.8,6.2,150,Tornado,#008000
181,2001,10,12,10/12/2001,20:57:00,3,TX,48,2,0,0,0.5,0,-97.17,31.75,-97.08,31.8,6.2,150,Tornado,#008000
182,2001,10,12,10/12/2001,20:57:00,3,TX,48,2,0,0,0.5,0,-97.17,31.75,-97.08,31.8,6.2,150,Tornado,#008000
183,2001,10,12,10/12/2001,21:30:00,3,TX,48,1,0,0,0.2,0,-99.3,29.05,-99.27,29.02,3,200,Tornado,#0000FF
184,2001,11,15,11/15/2001,5:05:00,3,TX,48,0,0,0,0.01,0,-98.82,29.78,-98.8,29.83,1.2,50,Tornado,#888888
185,2001,11,15,11/15/2001,5:20:00,3,TX,48,0,2,0,0.1,0,-98.8,29.78,-98.73,29.83,4,200,Tornado,#888888
186,2001,11,15,11/15/2001,5:20:00,3,TX,48,0,2,0,0.1,0,-98.8,29.78,-98.73,29.83,4,200,Tornado,#888888
187,2001,11,15,11/15/2001,9:30:00,3,TX,48,0,0,0,0.003,0,-98.3,30.2,-98.27,30.23,3,50,Tornado,#888888
188,2001,11,15,11/15/2001,10:20:00,3,TX,48,0,0,0,0.05,0,-98.03,29.98,-98.03,30.02,2,50,Tornado,#888888
189,2001,11,15,11/15/2001,13:35:00,3,TX,48,1,0,0,0.12,0,-98.07,28.88,-98.03,28.93,2.5,200,Tornado,#0000FF
